No.,entity,BAU Name lang,BAU Adresse 2 lang,Country/Region Code,City,Post Code
366818,Meridian,Wesel Solutions GmbH,Schieferstraße 6,D,Hamm,59067
366819,Meridian,Ammer Verwaltung AG,Theodor-Heuss-Straße 61a,D,Duisburg,47167
366820,Meridian,Ilten Park OHG,Messingweg 16,D,Senden,48308
366821,Meridian,Neuer Green Verwaltungs GmbH,Wibbeltstr. 15,,Oelde,59302
366822,Meridian,Neuss Bau Service GmbH,Zur Mühle 2a,,Frechen,50226
366823,Meridian,Ufer Consulting Holding GmbH,Bahnhofstraße 41,DE,Winsen,29308
366824,Meridian,Olfen Smart Holding GmbH,Brinkstegge 37,DE,Bocholt,46395
366825,Meridian,Ammer Invest GmbH & Co. KG,Kirchplatz 16b,DE,Übach-Palenberg,52531
366826,Meridian,Jülich System GbR,Elkanweg 27,D,Viersen,41748
366827,Meridian,Düren Construction GbR,Robert-Bosch-Straße 20-22,D,Köln,50769
366828,Meridian,Cramer Holding Holding GmbH,Ferdinand-Porsche-Straße 7,D,Heinsberg,52525
366829,Meridian,Olfen Estate KG,Hochstr. 100,D,Heinsberg,52525
366830,Meridian,Hamm Bau Technik GmbH,Butzenstr. 39,D,Tönisvorst,47918
366831,Meridian,Kleve Green Verwaltungs GmbH,Waldhufenstraße 164,D,Heinsberg,52525
366832,Meridian,Eder Materials OHG,Starzend 43,D,Gangelt,52538
366833,Meridian,Altenberg Gruppe KG,Mittelgönrather Straße 13-17,D,Solingen,42655
366834,Meridian,Hammel Real Bau GmbH,Hafenstraße 300,DE,Essen,45356
366837,Meridian,Thalberg Immobilien AG,Ochtendunger Str. 77,D,Plaidt,56637
366838,Meridian,Hallberg Werk GmbH & Co. KG,Heiderstr. 115,D,Wegberg,41844
366839,Meridian,Sohl Estate GbR,Reststrauch 185,D,Mönchengladbach,41199
366840,Meridian,Vogt Umwelt SE,Gutenbergstraße 33,D,Metzingen,72555
366841,Meridian,Moers Capital Holding GmbH,Robert-Zapp-Str. 8,D,Ratingen,40880
366842,Meridian,Siegen Materials SE,Richard-Byrd-Str. 15,D,Köln,50829
366844,Meridian,Torf Dienst Bau GmbH,Lombardenstraße 12-22,D,Aachen,52070
366845,Meridian,Ochsner Energy KG,Marie-Bernays-Ring 5,D,Mönchengladbach,41199
366846,Meridian,Ebert Service OHG,Untere Harzstraße 15b,D,Bad Grund,37539
366847,Meridian,Zülpich Holding SE,Unter den Ulmen 134a,DE,Duisburg,47137
366848,Meridian,Düren Capital Verwaltungs GmbH,Bergische Landstr.,D,Rösrath,51503
366849,Meridian,Geilenkirchen Park GbR,Stüttgenweg 2,D,Köln,50935
366850,Meridian,Erkelenz Recycling Holding GmbH,Hauptstraße 67,D,Kamenz,01917
366851,Meridian,Zander Tech GmbH & Co. KG,Ebertstraße 30,D,Gelsenkirchen,45879
366852,Meridian,Moers Solutions GmbH,Dr.-Berns-Str. 18,D,Moers,47441
366853,Meridian,Wesel Solutions GmbH,Steinweg 6,D,Hainichen,09661
366854,Meridian,Siegen Materials SE,Benrader Straße 50,D,Tönisvorst,47918
366855,Meridian,Zülpich Invest Service GmbH,Deichstr. 67,D,Heinsberg,52525
366858,Meridian,Troisdorf Holding Bau GmbH,Kleiberweg 8,D,Königswinter,53639
366859,Meridian,Regen Capital AG,Auf der Weide 25a,DE,Alsdorf,52477
366860,Meridian,Dachstein Estate Service GmbH,Servatiusstraße 8,D,Köln,51109
366861,Meridian,Gerber Haus GbR,Bahnhofstraße 55,D,Rietberg,33381
366862,Meridian,Neuer Facility Verwaltungs GmbH,Auf der Kaiserfuhr 33,D,Bonn,53127
366863,Meridian,Pfeifer Management GmbH & Co. KG,Rödgener Straße 55,D,Wegberg,41844
366864,Meridian,Ilten Partner Bau GmbH,Otto-Hahn-Str. 2,D,Rehau,95111
366865,Meridian,Merker Engineering GmbH & Co. KG,Am Linneborn 5,D,Iserlohn,58636
366878,Meridian,Altenberg Plan OHG,Werftstraße 3,D,Wesel,46483
366879,Meridian,Mauer Smart Technik GmbH,August-Borsigs-Straße 20,D,Bergheim,50126
366882,Meridian,Ilten Management Service GmbH,Broichstr. 36,D,Köln,51109
366883,Meridian,Flur Estate Verwaltungs GmbH,Daniel-Goldbach-Str. 25,D,Ratingen,40880
366884,Meridian,Olpe Immobilien Holding GmbH,Industriegebiet Ginsterberg,D,Mechernich,53894
366885,Meridian,Jäger Service SE,Kastanienallee 23,D,Rommerskirchen,41565
366886,Meridian,Olfen Green Technik GmbH,Robert-Bosch-Straße 15-17,D,Münster,48153
366887,Meridian,Lemgo Materials Verwaltungs GmbH,Zum Homersch 6,D,Heimbach,52396
366888,Meridian,Wald Verwaltung Service GmbH,Vorster Straße 46,D,Viersen,41748
366890,Meridian,Hückelhoven Werk Bau GmbH,Reutherstraße 26,D,Hennef,53773
366891,Meridian,Olfen Dienst Technik GmbH,Buschhausener Str. 153,D,Oberhausen,46049
366892,Meridian,Zander Engineering GbR,Comesstr. 1-15,D,Brühl,50321
366893,Meridian,Zander Construction Service GmbH,Rheindahlenerstr. 12,D,Mönchengladbach,41189
366895,Meridian,Lemgo Materials Verwaltungs GmbH,Zum Homersch 6,D,Heimbach,52396
366896,Meridian,Nordmann Property Service GmbH,De Koumen 116,NL,Hoensbroek,6433 KE
366897,Meridian,Eder Verwaltung Service GmbH,Im Weidchen 18,D,Düren,52353
366898,Meridian,Boden Service GbR,Schweigelstraße 23,,Rheinbach,53359
366899,Meridian,Gelsen Concept GmbH,Reimersbrücke 5,,Hamburg,20457
366900,Meridian,Erkelenz Gruppe Technik GmbH,Industriering 12,DE,Viersen,41751
366901,Meridian,Jülich Park SE,Im Zollhafen 18,,Köln,50678
366902,Meridian,Eder Zentrum Service GmbH,Lütticher Straße 10-12,D,Aachen,52064
366903,Meridian,Jülich Management SE,Daimlerstraße 12,,Kaarst,41564
366904,Meridian,Ufer Energy Service GmbH,Auf der Höhe 60,DE,Duisburg,47059
367240,Meridian,Ulmen Logistik OHG,Ginsterweg 5,D,Würselen,52146
367241,Meridian,Junker Zentrum Verwaltungs GmbH,Am Vöingholz 48,D,Bottrop,46240
367242,Meridian,Ochsner Service Service GmbH,Zur Hohlwies 11,D,Greimerath,54533
367243,Meridian,Castrop Green Service GmbH,Brady-Straße 1,D,Egelsbach,63329
367244,Meridian,Xanten Green Technik GmbH,Tharandter Str. 23-33,D,Dresden,01159
367245,Meridian,Wesel Consulting KG,Giesenheide 39,D,Hilden,40724
367246,Meridian,Moers Projekt Holding GmbH,Alfred-Schülte-Allee 10,D,Köln,50679
367247,Meridian,Ammer Gruppe Technik GmbH,Industriestraße 15 a,D,Kaarst,41564
367248,Meridian,Imfeld Facility GmbH,Behrensstraße 15,D,Erftstadt,50374
367249,Meridian,Grund Materials KG,Spittelbronner Weg 93/2,D,Villingen-Schwenningen,78056
367250,Meridian,Dachstein Green GbR,Hans-Böckler-Straße 151,D,Hürth,50354
367251,Meridian,Boden Management KG,Am Petersberg 4,D,Marl,45770
367252,Meridian,Pfeifer Dienst Verwaltungs GmbH,Schopenstehl 15,D,Hamburg,20095
367254,Meridian,Hamm Engineering Bau GmbH,Annastraße 89-103,D,Straelen,47638
367255,Meridian,Altenberg Real GbR,Burgstraße 30,D,Unna,59423
367257,Meridian,Reuter Construction GmbH,Grünstr. 10,D,Selfkant-Isenbruch,52538
367258,Meridian,Geilenkirchen Park SE,Gerlingstr. 92,D,Duisburg,47167
367259,Meridian,Sohl Engineering GmbH,Paul-Klinger-Str. 7 - 11,D,Essen,45127
367260,Meridian,Neuer Projekt KG,Boettgerstraße 8,D,Mönchengladbach,41066
367261,Meridian,Brackel Resources OHG,Kleinbahnstr. 59,D,Kempen,47906
367262,Meridian,Thalberg Resources Holding GmbH,Flurstr. 18,D,Iserlohn,58640
367263,Meridian,Wesel Materials Bau GmbH,Emdener Straße 107,D,Köln,50735
367264,Meridian,Ufer Projekt Service GmbH,Wassenberger Straße 112-114,D,Heinsberg,52525
367265,Meridian,Hückelhoven Werk GmbH & Co. KG,Mathias-Brüggen-Straße 78,D,Köln,50827
367266,Meridian,Unna Plan GbR,Hombrucher Weg 34,D,Iserlohn,58638
367267,Meridian,Emden Zentrum Holding GmbH,Wiesenstr. 78,D,Düsseldorf,40549
367268,Meridian,Iserlohn Management SE,Burgfrieden 15,D,Andernach,56626
367269,Meridian,Eder Dienst KG,Industriestraße 20,DE,Waldbröl,51545
367270,Meridian,Xanten Invest AG,Industriestraße 180,D,Köln,50999
367271,Meridian,Zander Park GmbH & Co. KG,Girlitzweg 30,D,Köln,50829
367272,Meridian,Ebert Resources OHG,Myhler Straße 83,D,Hückelhoven,41836
367273,Meridian,Neuss System KG,Lise-Meitner-Straße 10,D,Bornheim,53332
367274,Meridian,Keller Engineering GmbH & Co. KG,Beyerbachstraße 5,D,Kriftel,65830
367275,Meridian,Lemgo Park Bau GmbH,Vitalisstr. 236,D,Köln,50827
367276,Meridian,Iserlohn Umwelt Service GmbH,Stapper Straße 36-38,D,Heinsberg,52525
367277,Meridian,Sohl Verwaltung KG,Moselstr. 18,D,Neuss,41464
367278,Meridian,Brackel Recycling Technik GmbH,Erkrather Str. 401,D,Düsseldorf,40231
367279,Meridian,Kreis Dienst Bau GmbH,David-Hansemann-Str. 18,D,Übach-Palenberg,52531
367280,Meridian,Dachstein Dienst AG,Ankerkade  10,NL,Maastricht,6222 NM
367281,Meridian,Jäger Park GmbH,Zum Scheider Feld 13,DE,Bergisch Gladbach,51467
367282,Meridian,Sander Property KG,Myhler Str. 83,D,Hückelhoven,41836
367283,Meridian,Kreis Recycling KG,Ottostraße 22 b,D,Karlsruhe,76227
367284,Meridian,Dreher Tech Technik GmbH,Buchholzstraße 89-93,D,Bergisch Gladbach,51469
367285,Meridian,Nordmann Consulting Technik GmbH,Schermckerstr.20,D,Oschersleben,39387
367288,Meridian,Dorsten Real Service GmbH,Zugspitzstraße 1,D,Pullach,82049
367289,Meridian,Arnsberg Verwaltung GmbH & Co. KG,Forststr. 27-29,D,Hilden,40721
367290,Meridian,Fröndenberg Bau OHG,Ketteler Straße 5,D,Übach-Palenberg,52531
367291,Meridian,Olpe Werk KG,Hafenstraße 142,DE,Hamm,59067
367292,Meridian,Ulmen Immobilien Bau GmbH,Erkrather - Str. 141,D,Düsseldorf,40233
367293,Meridian,Junker Energy GbR,Hammerweg 25,D,Dresden,01127
367294,Meridian,Arnsberg Engineering GmbH & Co. KG,Hagelkreuzstraße 205 b,D,Duisburg,47167
367295,Meridian,Torf Estate Technik GmbH,Straßburger Allee 18,D,Erkelenz,41812
367296,Meridian,Altenberg Park GmbH & Co. KG,Hindenburgstr. 140,D,Mönchengladbach,41061
367297,Meridian,Wald Resources Holding GmbH,Industriestraße 50,D,Heinsberg,52525
367298,Meridian,Jülich Industrie OHG,Zechenstr.19,D,Herten,45699
367299,Meridian,Ulmen Logistik SE,Hauptstraße 2,D,Schlierschied,55483
367300,Meridian,Regen Immobilien OHG,Dortmunder Straße 21,D,Unna,59425
367301,Meridian,Unna Plan GbR,Wolbeckstraße 21,D,Essen,45329
367302,Meridian,Regen Engineering GbR,Landgrafenstraße 29,,Herne,44652
367303,Meridian,Wesel Consulting Service GmbH,Rudolf-Diesel-Straße 24,D,Bensheim,64625
367304,Meridian,Ebert Materials GmbH,Schmiedgasse 15,DE,Geilenkirchen,52511
367305,Meridian,Falkenau Recycling GmbH & Co. KG,Zur Fünte 2,D,Melle,49326
367306,Meridian,Xanten Consulting OHG,Valkenburgerstraat 51,NL,Berg en Terblijt,6325 BL
367307,Meridian,Flur Estate Bau GmbH,Otto-Hahn-Straße 6,D,Olfen,59399
367308,Meridian,Falkenau Recycling GmbH & Co. KG,Zur Fünte 2,D,Melle,49326
367309,Meridian,Paderborn Concept Bau GmbH,In den Bremen,D,Simmerath,52152
367311,Meridian,Ulmen Engineering Bau GmbH,Steinbockstraße 12,D,Moosburg,85362
367312,Meridian,Dachstein Park Bau GmbH,Eickumer Straße 290c,D,Bielefeld,33739
367313,Meridian,Fröndenberg Facility KG,Axel-Springer-Platz 1,D,Hamburg,20350
367314,Meridian,Xaver Tech Bau GmbH,Gewerbestraße Süd 56a,D,Erkelenz,41812
367315,Meridian,Imfeld Facility Bau GmbH,Zeelandsedreef 2,NL,Schaijk,5374 RR
367316,Meridian,Viersen Immobilien GmbH,Millener Weg 73-75,D,Selfkant,52538
367317,Meridian,Wegberg Recycling GmbH,Gstiehl 1,D,Münstertal,79244
367318,Meridian,Moers Umwelt Service GmbH,Mittelbreede 11,DE,Bielefeld,33719
367319,Meridian,Junker Dienst Technik GmbH,Fliethstraße 112,D,Mönchengladbach,41061
367320,Meridian,Reuter Engineering GbR,Holzapfelstraße 26,D,Hückelhoven,41836
367321,Meridian,Olpe Haus GmbH & Co. KG,Leimberg 9,D,Stolberg,52222
367322,Meridian,Geilenkirchen Recycling SE,Zehnthofweg 2,D,Aachen,52068
367323,Meridian,Mauer Park GmbH & Co. KG,Horbeller Straße 200,D,Hürth,50354
367324,Meridian,Sohl Engineering GmbH,Franz-Geuer-Str. 10,,Köln,50823
367325,Meridian,Unna Estate Service GmbH,Juri-Gagarin-Ring 37,D,Erfurt,99084
367339,Meridian,Velde Energy AG,Natorper Str. 9,,Holzwickede,59439
367340,Meridian,Lemgo Recycling GbR,Herner Straße 299 Gebäude 11,D,Bochum,44809
367341,Meridian,Altenberg Logistik GbR,Vitalisstraße 100,D,Köln,50827
367342,Meridian,Wegberg Umwelt SE,Im Tal 49,,Mönchengladbach,41189
367343,Meridian,Dorsten Capital GmbH,Am Stadthafen 49/51,D,Gelsenkirchen,45881
367344,Meridian,Wald Tech Verwaltungs GmbH,Am Sportplatz 4,,Ratingen,40882
367345,Meridian,Rheine Wirtschaft AG,Zillenhardtstraße 5,D,Göppingen,73037
367346,Meridian,Zehm Invest Technik GmbH,Mettmanner Straße 77-79,D,Wuppertal,42115
367347,Meridian,Unna Plan GbR,Buchenhofener Str. 33-35,D,Wuppertal,42329
367348,Meridian,Erkelenz Verwaltung Technik GmbH,Trinkbornstraße 21,D,Dörth,56281
367349,Meridian,Siegen Zentrum Holding GmbH,Völlesbruchstraße 20,D,Simmerath,52152
367350,Meridian,Iserlohn Invest Technik GmbH,Reutherstraße 26,D,Hennef,53773
367351,Meridian,Kreis Plan Technik GmbH,Daimlerstraße 21-23,D,Übach-Palenberg,52531
367352,Meridian,Wald Wirtschaft OHG,Süd-Straße 9 (Technopark),D,Ostseebad Nienhagen,18211
367353,Meridian,Imfeld Green SE,Heinitzstraße 42,D,Hagen,58097
367354,Meridian,Langer Recycling KG,Porschestraße 28,D,Ludwigsburg,71634
367355,Meridian,Neuer Projekt SE,Wickrathbergerstraße 10,D,Mönchengladbach,41189
367356,Meridian,Zander System GmbH,Borsigstraße 26,D,Wiesbaden,65205
367357,Meridian,Gelsen Umwelt Technik GmbH,Am Wiesengrund 2,D,Kamenz,01917
367358,Meridian,Rheine Tech OHG,Lothforsterstraße 32 - 36,D,Wassenberg,41849
367359,Meridian,Ammer Service OHG,Friedrich-Eggers-Straße 35,,Wedel,22880
367360,Meridian,Velde Service Holding GmbH,Jülicher Straße 49-51,DE,Übach-Palenberg,52531
367361,Meridian,Linde Real Holding GmbH,Lichtstraße 25a,,Köln,50825
367362,Meridian,Ammer Immobilien Service GmbH,Saime-Genc-Ring 16 a,,Bonn,53121
367363,Meridian,Geilenkirchen Haus GmbH & Co. KG,Zur Schmiede 7,,Essen,45141
367364,Meridian,Pfeifer Service OHG,Gut Lohhof 1,D,Grevenbroich,41516
367365,Meridian,Linde Dienst Service GmbH,Ferdinand-Porsche-Straße 10,,Gütersloh,33334
367366,Meridian,Grund Gruppe SE,Roermonder Straße 63,DE,Merken,52353
367367,Meridian,Rheine Recycling KG,Am Hochbehälter 10,,Weitefeld,57586
367368,Meridian,Kleve Facility AG,Waller See 104,,Braunschweig,38110
367369,Meridian,Lemgo Logistik Holding GmbH,Edewechter Straße 15,,Bad Zwischenahn,26160
367648,Meridian,Viersen Smart GmbH,Richterstraße 18,D,Herten,45701
367649,Meridian,Viersen Park SE,Zum Venn 28,D,Rhede,46414
367650,Meridian,Hammel Immobilien Bau GmbH,Lambert-Schlun-Weg 5,D,Gangelt,52538
367651,Meridian,Cramer Zentrum AG,Gut Hasenfeld,D,Jülich,52428
367652,Meridian,Keller Invest GmbH & Co. KG,Schangstr. 25,D,Essen,45259
367653,Meridian,Junker Smart OHG,Maurerstraße 47-57,D,Alsdorf,52477
367654,Meridian,Pfahl Property OHG,Wegnerstraße 15,,Emsdetten,48282
367655,Meridian,Aachen Smart SE,Nordstraße 48,D,Grevenbroich,41515
367656,Meridian,Geilenkirchen Gruppe OHG,Kofferer Straße 90,D,Erkelenz,41812
367657,Meridian,Geilenkirchen Gruppe OHG,Boelckestr. 77 - 95,D,Kerpen,50171
367658,Meridian,Wenger Construction AG,Hänflingstr 21,D,Mülheim,45472
367659,Meridian,Viersen Plan Technik GmbH,Krummer Weg 14,D,Viersen,41749
367660,Meridian,Torf Industrie SE,Am Bach 4,D,Heinsberg,52525
367661,Meridian,Ebert Immobilien OHG,Bayenstraße 65,D,Köln,50678
367662,Meridian,Jülich Resources OHG,Brügelmannstraße 3,D,Köln,50679
367665,Meridian,Viersen Recycling Service GmbH,Dürerstraße 66,D,Wesseling,50389
367668,Meridian,Falkenau Resources Bau GmbH,Mozartstraße 3,,Düsseldorf,40479
367669,Meridian,Linde Capital OHG,Schulenburgstr. 30,D,Bochum,44803
367670,Meridian,Hallberg Plan Bau GmbH,Federgrasweg 16,D,Wietmarschen,49835
367671,Meridian,Wesel Haus GbR,Dingdener Straße 107,D,Bocholt,46395
367672,Meridian,Emden Facility Verwaltungs GmbH,Friedhofstr. 80,D,Hückelhoven,41836
367673,Meridian,Olfen Engineering GmbH,Lüntener Straße 11,D,Ahaus,48683
367674,Meridian,Neuer Engineering KG,Karstraße 110,D,Mönchengladbach,41068
367675,Meridian,Neuer Management Verwaltungs GmbH,Im Mühlenbusch 11,D,Hamminkeln,46499
367676,Meridian,Jäger Verwaltung AG,Otto-Hahn-Straße 13,DE,Bedburg,50181
367677,Meridian,Emden Capital SE,Alte Schmiede 88,DE,Heinsberg,52525
367678,Meridian,Moers Projekt Bau GmbH,Borsigstraße 82,D,Heinsberg,52525
367679,Meridian,Dachstein Concept AG,Ilbertzstraße 39,DE,Heinsberg,52525
367681,Meridian,Ufer Holding OHG,Flottheide 19,D,Kaarst,41564
367682,Meridian,Cramer Resources OHG,Rolshover Straße 233,D,Köln-Poll,51105
367683,Meridian,Sander Management GmbH,Hüttenstraße 10,DE,Kerpen,50170
367684,Meridian,Reuter Consulting Bau GmbH,Mittich 6,D,Neuhaus,94152
367685,Meridian,Unna Resources GmbH,Hochbrückerstraße 94,D,Heinsberg,52525
367686,Meridian,Sohl Facility AG,Erich-Keßler-Straße 4,D,Karlsdorf-Neuthard,76689
367687,Meridian,Linde Bau GmbH,Am Höfchen 1,D,Alsdorf,52477
367688,Meridian,Siegen Immobilien Verwaltungs GmbH,Widdersdorfer Straße 256,DE,Köln,50933
367689,Meridian,Ufer Projekt GmbH,An der Pönt 48,,Ratingen,40885
367690,Meridian,Aachen Gruppe GmbH & Co. KG,Markt 20,,Schwalmtal,41366
367691,Meridian,Ulmen Energy OHG,Hans-Böckler-Allee 7,D,Hannover,30173
367692,Meridian,Ebert Engineering SE,Hindenburgstraße 102,,Viersen,41749
367695,Meridian,Hallberg Estate AG,Borsigstraße 60,D,Heinsberg,52525
367696,Meridian,Unna Real GmbH & Co. KG,Erftstr. 37,D,MGladbach,41238
367697,Meridian,Neuer Wirtschaft KG,Rieth 12,D,Schwalmtal,41366
367700,Meridian,Gerber Facility Verwaltungs GmbH,Am Bahnhof 132,DE,Köln,51147
367705,Meridian,Ulmen Engineering GmbH,Gartenstraße 38 - 40,D,Eschweiler,52249
367712,Meridian,Ilten Plan Verwaltungs GmbH,Brüsseler Allee 15,D,Erkelenz,41812
367716,Meridian,Ammer Facility GmbH,Mathias-Brüggen-Str. 68,D,Köln,50827
367718,Meridian,Zülpich Materials OHG,Kampstraße 30,D,Hürth-Burbach,50354
367731,Meridian,Wesel Construction Holding GmbH,von-Humboldt-Straße 118,D,Geilenkirchen,52511
367733,Meridian,Sohl Smart GmbH,Hufenstuhl 16,D,Overath,51491
367739,Meridian,Ilten Industrie AG,Albert-Latz-Str. 3,D,Euskirchen,53879
367747,Meridian,Dreher Recycling Technik GmbH,Hohe Geest 30-34,D,Münster,48165
367748,Meridian,Grund Materials KG,Buchforststraße 1-15,D,Köln,51103
367749,Meridian,Lemgo System Service GmbH,Industriestraße 27,D,Wuppertal,42327
367750,Meridian,Wenger Construction AG,Hänflingstr 21,D,Mülheim,45472
367751,Meridian,Zülpich Haus Technik GmbH,Industriestraße 65,D,Betzdorf/Sieg,57518
367752,Meridian,Hallberg Logistik KG,Am Roßtor 20,D,Wassenberg,41849
367761,Meridian,Kleve Resources Technik GmbH,Niedieckstraße 111,D,Nettetal,41334
367762,Meridian,Gerber Concept GbR,Nagelgasse 11,D,Neuwied,56564
367763,Meridian,Ochsner Immobilien AG,Werlofeld 5,D,Heinsberg,52525
367766,Meridian,Olfen Property GmbH & Co. KG,Waldfeuchter Straße 332,D,Heinsberg,52525
367767,Meridian,Quast Energy Service GmbH,Römerstraße 24,D,Hsbg.-Straeten,52525
367768,Meridian,Ebert Bau GmbH & Co. KG,Schulstraße 16,D,Solingen,42653
367769,Meridian,Zander Wirtschaft KG,Natorperstraße 55,D,Holzwickede,59439
367770,Meridian,Keller Umwelt Holding GmbH,,D,,
367771,Meridian,Olpe Park Holding GmbH,Gartenstr. 5,D,Wetter Ruhr,58300
367772,Meridian,Dreher Recycling Service GmbH,Erlenstraße 1-9,D,Oberhonnefeld,56587
367773,Meridian,Dorsten Smart Bau GmbH,Westpromenade 15,D,Heinsberg,52525
367774,Meridian,Torf Materials Verwaltungs GmbH,,D,,
367775,Meridian,Boden Gruppe SE,Konrad-Adenauer-Straße 7,D,Heinsberg,52525
367776,Meridian,Geilenkirchen Industrie AG,Dohrweg 1,D,Mönchengladbach,41066
367777,Meridian,Jülich Concept AG,Am Hammergraben 3,D,Rösrath,51503
367778,Meridian,Zülpich Materials OHG,Kampstraße 30,D,Hürth-Burbach,50354
367779,Meridian,Olfen Management Bau GmbH,Adolf-Silverberg-Straße 40,D,Bedburg,50181
367780,Meridian,Merker Gruppe Technik GmbH,Freiladestraße 2,D,Freiburg,79106
367781,Meridian,Gelsen Consulting AG,Mühlenstraße 12,D,March,79232
367782,Meridian,Torf Verwaltung GmbH & Co. KG,Linderner Straße 10,D,Linnich,52441
367784,Meridian,Hamm Gruppe KG,Hochstraße 54,D,Heinsberg,52525
367785,Meridian,Hamm Holding AG,Marienstraße 62,D,Hennef,53773
367786,Meridian,Geilenkirchen Gruppe OHG,Hooghe Weg 1,D,Kempen,47906
367787,Meridian,Jülich Industrie Service GmbH,Daimlerstraße 4-7,D,Steinheim,89555
367788,Meridian,Rheine Holding GbR,Bahnstr. 5,D,Baesweiler,52499
367789,Meridian,Sohl Tech SE,Albtalstraße 36,D,St Blasien,79837
367790,Meridian,Hammel Partner KG,Kappler Str. 120,D,Freiburg- Littenweiler,79117
367791,Meridian,Erkelenz Gruppe Service GmbH,Weyer Weg 5,D,Erkelenz-Holzweiler,41812
367792,Meridian,Olpe Verwaltung Service GmbH,Günterstalstraße 26,D,Freiburg i. Br.,79100
367794,Meridian,Kreis Werk Service GmbH,Büttgenbachstraße 10,D,Düsseldorf,40549
367795,Meridian,Gelsen Energy GmbH,Gatzweiler 9,D,Mönchengladbach,41179
367797,Meridian,Erkelenz Logistik Service GmbH,Industriepark 2,D,Pleckhausermühle,56593
367798,Meridian,Zander Werk AG,Van-der-Upwich-Str. 6,D,Nettetal,41334
367799,Meridian,Zülpich Projekt GmbH,Düsseldorfer Straße 52-58,D,Hilden,40721
367800,Meridian,Grund Service GbR,Monschauer Straße 28,D,Euskirchen,53879
367801,Meridian,Sander Real KG,Hülhovener Str. 61,D,Heinsberg,52525
367811,Meridian,Regen Consulting AG,Schneiderstraße 48,D,Langenfeld,40674
367812,Meridian,Vogt Resources AG,Auf der Huhfuhr 7,D,Wermelskirchen,42929
367813,Meridian,Torf Holding Bau GmbH,Siemensstraße 6,D,Bakum,49456
36833,Meridian,Flur Resources Service GmbH,Hohe Straße 9-17,D,Montabaur,56410
368335,Meridian,Pfahl Partner OHG,Theodorshofweg 22,CH,Rheinfelden,4310
368336,Meridian,Gelsen Property Holding GmbH,Dr.Simons-Straße 20,D,Köln,50679
368337,Meridian,Wegberg Bau Verwaltungs GmbH,Brauweilerstr. 2,D,Pulheim,50259
368340,Meridian,Zander System GmbH & Co. KG,Niederndorf 16-19,D,Waldkraiburg,84478
368341,Meridian,Moers Solutions Service GmbH,Im Zäunchen 31,D,Monschau,52156
368342,Meridian,Reuter Wirtschaft GmbH & Co. KG,Packeniusstraße 54c,D,Wassenberg,41849
368343,Meridian,Bremer Projekt AG,Am Blumenkampshof 67,D,Duisburg,47059
368344,Meridian,Nordmann Zentrum OHG,Friedrich-Krupp-Straße 18,D,Langenfeld,40764
368345,Meridian,Junker Gruppe GmbH & Co. KG,Kölner Straße 68,,Burscheid,51399
368346,Meridian,Brackel Bau AG,Raiffeisenstraße 24,D,Bottrop,46244
